,Sample ID,SampleType,DateTime Taken,Post Results,Public X,Public Y,Chloromethane (methyl chloride),Chloroethene (vinyl chloride),Bromomethane (methyl bromide),Chloroethane (ethyl chloride),Trichlorofluoromethane,Diethyl ether,"1,1-Dichloroethene",Acetone,Iodomethane,Carbon disulfide,3-Chloropropene (allyl chloride),Methylene chloride (DCM),"trans-1,2-Dichloroethene",Methyl tert-butyl ether (MTBE),"1,1-Dichloroethane","2,2-Dichloropropane","cis-1,2-Dichloroethene",2-Butanone (MEK),Methyl acrylate,Methacrylonitrile,Bromochloromethane,Tetrahydrofuran,Trichloromethane (chloroform),"1,1,1-Trichloroethane",Dibromofluoromethane [SS1],Pentafluorobenzene [IS1],1-Chlorobutane (butyl chloride),Carbon tetrachloride,"1,1-Dichloropropene",Benzene,"1,2-Dichloroethane","1,4-Difluorobenzene [IS2]",Trichloroethene,"1,2-Dichloropropane",Dibromomethane,Methyl methacrylate,Bromodichloromethane,2-Nitropropane,"cis-1,3-Dichloropropene",4-Methyl-2-pentanone (MIBK),Toluene-d8 [SS2],Toluene,"trans-1,3-Dichloropropene",Ethyl methacrylate,"1,1,2-Trichloroethane",Tetrachloroethene,"1,3-Dichloropropane",2-Hexanone,Dibromochloromethane,"1,2-Dibromoethane (EDB)",Chlorobenzene-d5 [IS3],Chlorobenzene,"1,1,1,2-Tetrachloroethane",Ethylbenzene,m/p-Xylene,o-Xylene,Styrene,Bromoform,Isopropylbenzene (cumene),1-Bromo-4-fluorobenzene (BFB) [SS3],Bromobenzene,"1,1,2,2-Tetrachloroethane","1,2,3-Trichloropropane (TCP)","trans-1,4-Dichloro-2-butene",n-Propylbenzene,2-Chlorotoluene,"1,3,5-Trimethylbenzene",4-Chlorotoluene,tert-Butylbenzene,Pentachloroethane,"1,2,4-Trimethylbenzene",1-Methylpropylbenzene (sec-butylbenzene),"1,3-Dichlorobenzene",4-Isopropyltoluene (p-cymene),"1,4-Dichlorobenzene-d4 [IS4]","1,4-Dichlorobenzene",n-Butylbenzene,"1,2-Dichlorobenzene",Hexachloroethane,"1,2-Dibromo-3-chloropropane (DBCP)",Nitrobenzene,"1,2,4-Trichlorobenzene","Hexachloro-1,3-butadiene",Naphthalene,"1,2,3-Trichlorobenzene",City,Total Trihalomethanes
122,10-3-23-JI-05,Tap Water,10/9/2023 11:44,,-156.67916124024188,20.902366634999733,,,0.0,,,,,9.4437,0.0,,,0.0,,,,,,,,,,,37.951,,20.2363,20.0,,,,,,20.0,0.0,,,,14.5524,,,,19.602,0.0,,,,0.0,,,4.724,,20.0,,,,0.0,,0.0,0.0,,19.9259,0.0,,,,,,,0.0,,,,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,Lahaina,57.2274
123,10-10-23-JI-01,Tap Water,10/10/2023 8:09,,-156.68249377880284,20.903485596950997,,,,,,,,25.4181,0.0,,,,0.0,,,,,,,,,,42.5147,,20.3913,20.0,,,,,,20.0,0.0,,,,15.5209,,,,18.9459,0.0,,,,0.0,,,7.0789,,20.0,,,,0.0,0.0,0.0,0.0,,19.8513,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,Lahaina,65.11449999999999
124,10-10-23-JI-02,Tap Water,10/10/2023 8:22,,-156.68278633883435,20.89829713927684,,,0.0,,,,,23.2717,0.0,,,0.0,,,,,,,,,,,62.9478,,20.2792,20.0,,,,,,20.0,,,,,18.78,,,,19.0285,0.0,,,,0.0,,,7.0219,,20.0,,,,0.0,,0.0,0.0,,20.4703,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,Lahaina,88.7497
125,10-10-23-JI-03,Tap Water,10/10/2023 8:31,,-156.67811782091087,20.901598179091643,,,0.0,,,,,36.8503,0.0,,,0.0,,,,,,,,,,,50.2325,,20.8532,20.0,,,,,,20.0,,,,,18.2568,,,,19.5003,0.0,,,,0.0,,,8.5465,,20.0,,,,0.0,0.0,0.0,1.117,,20.1196,0.0,,,,,0.0,,0.0,0.0,,0.0,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,Lahaina,78.1528
126,10-10-23-JI-04,Tap Water,10/10/2023 8:48,,-156.67674405993236,20.879582083523637,,,0.0,,,,,41.2477,0.0,,,,,,,,,,,,,,39.1619,,20.6102,20.0,,,,,,20.0,,,,,14.5607,,,,19.0098,0.0,,,,,,,5.9214,,20.0,,,,0.0,,0.0,0.0,,20.2598,0.0,,,,,,,0.0,,,0.0,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,Lahaina,59.644000000000005
127,10-10-23-JI-05,Tap Water,10/10/2023 9:13,,-156.6824287954716,20.899398109852296,,,0.0,,,,,52.8314,0.0,,,,,,,,,,,,,,34.177,,20.7877,20.0,,,,,,20.0,,,,,12.5401,,,,19.3569,0.0,,,,0.0,,,4.5691,,20.0,,,,0.0,,0.0,0.0,,20.6587,0.0,,,,,0.0,,,,,0.0,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,Lahaina,51.2862
128,10-12-23-JI-01,Tap Water,10/12/2023 12:09,,-156.6795360079271,20.90235937107629,,,0.0,,,,,21.6683,0.0,,,,,,,,,,,,,,32.1047,,20.715,20.0,,,,,,20.0,,,,,13.0497,,,,19.4198,0.0,,,,0.0,,,5.33,,20.0,,,,0.0,0.0,,0.0,,20.4922,0.0,,,,,,,0.0,,,0.0,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,Lahaina,50.4844
129,10-12-23-JI-02,Tap Water,10/12/2023 12:23,,-156.68208693833765,20.90116364641351,,,0.0,,,,,28.206,0.0,,,0.0,,,,,,,,,,,31.3511,,20.9483,20.0,,,,,,20.0,,,,,13.0393,,,,19.5219,0.0,,,,,,,4.8862,,20.0,,,,0.0,,0.0,0.0,,21.2655,0.0,,,,,,,,,,0.0,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,Lahaina,49.2766
130,10-12-23-JI-03,Tap Water,10/12/2023 12:31,,-156.68396019779937,20.90050847458324,,,0.0,,,,,25.5856,0.0,,,,,,,,,,,,,,29.0068,,20.4983,20.0,,,,,,20.0,,,,,11.6895,,,,19.4815,0.0,,,,0.0,,,4.3668,,20.0,,,,0.0,,,0.0,,20.0697,0.0,,,,,,,0.0,,,0.0,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,Lahaina,45.0631
131,10-12-23-JI-04,Tap Water,10/12/2023 12:53,,-156.68245403108236,20.898972828536664,,,0.0,,,,,27.029,,,,,,,,,,,,,,,31.2316,,20.8187,20.0,,,,,,20.0,,,,,12.1207,,,,19.2194,0.0,,,,,,,4.9497,,20.0,,,,0.0,,,0.0,,20.6332,,,,,,,,,,,0.0,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,Lahaina,48.302
132,10-13-23-JI-01,Tap Water,10/13/2023 8:06,,-156.67883213853136,20.89892045732548,,,0.0,,,,,9.2156,0.0,,,0.0,,,,,,,,,,,32.2953,,20.6174,20.0,,,,,,20.0,,,,,13.6753,,,,19.2985,0.0,,,,0.0,,,5.9481,,20.0,,,,0.0,,0.0,0.0,,21.0892,0.0,,,,,,,,,,,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,Lahaina,51.9187
133,10-13-23-JI-02,Tap Water,10/13/2023 8:29,,-156.684016195428,20.902312184130626,,,0.0,,,,,22.6879,0.0,,,0.0,,,,,,,,,,,33.9222,,20.5277,20.0,,,,,,20.0,,,,,14.0872,,,,18.9934,0.0,,,,0.0,,,5.8573,,20.0,,,,0.0,,,0.0,,20.4222,0.0,,,,,0.0,,,,,,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,Lahaina,53.866699999999994
134,10-13-23-JI-03,Tap Water,10/13/2023 8:48,,-156.68046399572364,20.889277232186373,,,0.0,,,,,12.4882,0.0,,,,,,,,,,,,,,18.9978,,21.2877,20.0,,,,,,20.0,,,,,9.1606,,,,19.3983,0.0,,,,0.0,,,4.8872,,20.0,,,,0.0,0.0,,1.1173,,21.9533,0.0,,,,,,,,,,,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,,0.0,Lahaina,34.1629
135,10-13-23-JI-04,Tap Water,10/13/2023 9:31,,-156.6655184674923,20.885717651511477,,,0.0,,,,,18.9793,0.0,,,0.0,,,,,,,,,,,5.631,,20.0872,20.0,,,,,,20.0,,,,,5.0128,,,,18.913,0.0,,,,,,,3.5476,,20.0,,,,0.0,,,0.0,,20.2935,0.0,,,,,,,,,,0.0,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,0.0,,Lahaina,14.191400000000002
136,10-13-23-JI-05,Tap Water,10/13/2023 9:33,,-156.66433462725746,20.88620487674171,,,0.0,,,,,11.5275,0.0,,,0.0,,,,,,,,,,,4.7656,,20.0909,20.0,,,,,,20.0,,,,,4.3663,,,,19.1809,0.0,,,,,,,3.1317,,20.0,,,,0.0,,,0.0,,20.9804,,,,,,,,,,,0.0,,0.0,,20.0,,0.0,0.0,,,,0.0,,,0.0,Lahaina,12.2636
137,10-17-KDP-1,Tap Water,10/17/2023 14:33,,-156.3131021184972,20.762051490828465,,,0.0,,,,,8.9909,0.0,,,,,,,,,,,,,,51.3046,,19.8358,20.0,,,,,,20.0,,,,,3.4492,,,,20.2657,0.0,,,,0.0,,,0.0,,20.0,,,,0.0,,0.0,0.0,,20.0671,0.0,,,,0.0,,,0.0,,,0.0,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,Kula,54.7538
138,10-17-KDP-2,Tap Water,10/17/2023 14:48,,-156.30502895690674,20.762765761600782,,,0.0,,,,,2.8073,,,,0.0,,,,,,,,,,,4.4091,,19.8723,20.0,,,,,,20.0,,,,,0.0,,,,19.6755,0.0,,,,0.0,,,0.0,,20.0,,,,0.0,,,,,20.2375,,,,,,,,0.0,,,,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,Kula,4.4091
139,10-17-JES-01,Tap Water,10/17/2023 16:12,,-156.68046387415356,20.898788310990533,,,0.0,,,,,4.7825,,,,0.0,,,,,,,,,0.0,,29.7458,,20.3405,20.0,,,,,,20.0,,,,,9.7713,,,,20.0861,0.0,,,,0.0,,,5.8474,,20.0,,,,0.0,,,3.7752,,21.0978,,,,,,,,,,,,,,,20.0,,,0.0,,,,0.0,0.0,,,Lahaina,49.139700000000005
140,10-17-KDP-4,Tap Water,10/17/2023 16:34,,-156.29903019278458,20.76898074400296,,,0.0,,,,,9.4004,0.0,,,,,,,,,,,,,,1.9854,,20.3276,20.0,,,,,,20.0,,,,,,,,,19.8936,0.0,,,,,,,,,20.0,,,,0.0,,,,,20.8666,,,,,,,,,,,,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,Kula,1.9854
141,10-17-JES-03,Tap Water,10/17/2023 17:18,,-156.6814254983103,20.901984228656083,,,0.0,,,,,2.8262,,,,0.0,,,,,,,,,0.0,0.0,46.1866,,20.9043,20.0,,,,,,20.0,,,,,15.5686,,,,19.6074,0.0,,,,,,,6.3463,,20.0,,,,0.0,,,0.0,,20.5707,,,,,,,,,,,0.0,,,,20.0,,0.0,0.0,,,,,0.0,,0.0,Lahaina,68.1015
142,10-17-JES-04,Tap Water,10/17/2023 17:20,,-156.68532740337062,20.884354090351792,,,0.0,,,,,6.7039,0.0,,,0.0,,,,,,,,,0.0,,32.5913,,21.7192,20.0,,,,,,20.0,,,,,11.7224,,,,20.0683,0.0,,,,,,,5.384,,20.0,,,,0.0,,,0.0,,20.7161,,,,,,,,,,,,,,,20.0,,,0.0,,,,,0.0,0.0,,Lahaina,49.6977
143,10-17-JES-06,Tap Water,10/17/2023 17:40,,-156.6806178233384,20.885058882887808,,,0.0,,,,,4.4889,,,,,,,,,,,,,,,15.6639,,20.7152,20.0,,,,,,20.0,,,,,8.87,,,,19.7396,0.0,,,,,,,4.9208,,20.0,,,,0.0,,,0.0,,20.5826,,,,,,,,,,,,,,,20.0,,,0.0,,,,0.0,,,,Lahaina,29.4547
144,10-17-JES-07,Tap Water,10/17/2023 17:59,,-156.68274877527702,20.883873998606237,,,0.0,,,,,4.6774,,,,0.0,,,,,,,,,0.0,,19.336,,20.122,20.0,,,,,,20.0,0.0,,,,9.3845,,,,19.7372,0.0,,,,,,,5.745,,20.0,,,,0.0,,,2.6352,,20.4596,,,,,,,,,,,,,,,20.0,,0.0,0.0,,,,,,0.0,,Lahaina,37.1007
145,10-18-23-JI-01,Tap Water,10/18/2023 7:57,,-156.68427587754422,20.90027549342564,,,0.0,,,,,4.5131,0.0,,,,,,,,,,,,,,25.0274,,20.205,20.0,,,,0.0,,20.0,,,,,12.1207,,,,19.2928,0.0,,,,,,,5.7085,,20.0,,,0.0,0.0,,,0.0,,20.9578,,,,,,,,,,,0.0,,0.0,,20.0,,,0.0,,,,0.0,0.0,0.0,0.0,Lahaina,42.8566
146,10-18-KDP-1,Tap Water,10/18/2023 13:49,,-156.30384469437482,20.771992545771557,,,0.0,,,,,4.2284,,,,0.0,,,,,,,,,,0.0,3.0177,,20.7558,20.0,,,,,,20.0,,,,,0.0,,,,19.5593,0.0,,,,,,,,,20.0,,,,0.0,,,,,20.1932,,,,,,,,,,,,,0.0,,20.0,,,0.0,,,,,,0.0,,Kula,3.0177
147,10-18-KDP-2,Tap Water,10/18/2023 13:50,,-156.3077128577463,20.769672073272968,,,0.0,,,,,7.4645,,,,0.0,,,,,,,,,0.0,,82.1658,,21.5651,20.0,,,,,,20.0,,,,,7.7355,,,,20.2802,,,,,,,,2.7419,,20.0,,,,,,0.0,0.0,,19.9474,,,,,,,,,,,,,0.0,,20.0,,,0.0,,,,0.0,,,,Kula,92.64320000000001
148,10-18-KDP-4,Tap Water,10/18/2023 14:54,,-156.314833321769,20.77911374256393,,,0.0,,,,,5.7709,0.0,0.0,,,,,,,,8.5058,,,,8.3645,58.3138,,21.0286,20.0,,,,,,20.0,,,,,7.1575,,,,20.3655,0.0,,,,,,,1.922,,20.0,,,,,,,0.0,,20.9883,,,,,,,,,,,,,,,20.0,,,0.0,,,,0.0,,,,Kula,67.3933
149,10-18-KDP-5,Tap Water,10/18/2023 14:57,,-156.31378763239096,20.779370511362195,,,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,,21.1937,,21.0747,20.0,,,,,,20.0,,,,,5.5145,,,,19.9989,0.0,,,,,,,2.7956,,20.0,,,,,,,0.0,,20.6789,,,,,,,,,,,,,0.0,,20.0,,,0.0,,,,,,0.0,,Kula,29.5038
150,10-18-KDP-6,Tap Water,10/18/2023 15:00,,-156.3140838266682,20.784021515239548,,,0.0,,,,,3.9559,0.0,,,0.0,,,,,,,,,,,39.8413,,22.0159,20.0,,,,,,20.0,,,,,9.3021,,,,19.6027,,,,,,,,4.3422,,20.0,,,,,,0.0,0.0,,20.361,,,,,,,,,,,,,,,20.0,,,,,,,,,,,Kula,53.4856
151,10-18-KDP-7,Tap Water,10/18/2023 15:02,,-156.31408746557156,20.78292843839377,,,0.0,,,,,1.8116,,,,0.0,,,,,,,,,,,36.9361,,20.9744,20.0,,,,,,20.0,0.0,,,,7.8382,,,,19.734,0.0,,,,,,,3.5638,,20.0,,,,,,,0.0,,20.27,,,,,,,,,,,,,,,20.0,,,,,,,,,,,Kula,48.338100000000004
152,10-20-23-JI-01,Tap Water,10/20/2023 20:30,,-156.68194631781387,20.89993473887312,,,0.0,,,,,,,,,0.0,,,,,,,,,,,21.0881,,20.4913,20.0,,,,,,20.0,,,,,15.4994,,,,19.6529,0.0,,,,,,,17.7881,,20.0,,,,0.0,,,17.0278,,21.253,,,,,,,,,,,0.0,,,,20.0,,,0.0,,,,0.0,0.0,0.0,,Lahaina,71.4034
153,10-20-23-JI-02,Tap Water,10/20/2023 20:35,,-156.67889810160878,20.902673812294765,,,0.0,,,,,2.7578,0.0,,,,,,,,,,,,,,12.7804,,20.132,20.0,,,,,,20.0,,,,,8.8094,,,,19.5006,0.0,,,,,,,10.3383,,20.0,,,,0.0,,,12.0497,,20.3176,,,,,,,,,,,,,,,20.0,,,0.0,,,,0.0,,,,Lahaina,43.9778
154,10-20-CKS-1,Tap Water,10/20/2023 22:02,,-156.31594879812496,20.94022215043785,,,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,21.2146,20.0,,,,,,20.0,,,,,0.0,,,,19.3503,0.0,,,,,,,0.0,,20.0,,,,0.0,,,0.0,,21.1909,,,,,,,,,,,,,,,20.0,,,0.0,,,,0.0,,0.0,,Outside of Boxes,0.0
155,10-21-23-JI-01,Tap Water,10/21/2023 8:15,,-156.682389212186,20.90197842934677,,,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,,21.1567,,20.5613,20.0,,,,,,20.0,,,,,15.83,,,,19.8361,0.0,,,,,,,21.9922,,20.0,,,,0.0,,,22.4247,,20.9863,,,,,,,,,,,0.0,,,,20.0,,,0.0,,,,0.0,0.0,,,Lahaina,81.4036
156,10-24-KDP-1,Tap Water,10/24/2023 12:56,,-156.31031942492564,20.75798283196629,,,0.0,,,,,5.4863,0.0,,,0.0,,,,,,,,,,,2.7621,,19.7953,20.0,,,,,,20.0,,,,,,,,,19.4839,,,,,0.0,,,,,20.0,,,,0.0,,,0.0,,20.6136,0.0,,,,,,,,,,0.0,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,Kula,2.7621
157,10-24-KDP-2,Tap Water,10/24/2023 13:06,,-156.3087800777211,20.756554942859147,,,0.0,,,,,8.2125,0.0,,,0.0,,,,,,0.0,,,,,2.915,,19.8218,20.0,,,,,,20.0,0.0,,,,0.0,,,,19.6385,0.0,,,,0.0,,,,,20.0,,,,0.0,,,0.0,,20.6414,,,,,,,,,,,,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,Kula,2.915
158,10-24-KDP-3,Tap Water,10/24/2023 13:35,,-156.30828124778128,20.758620031015436,,,0.0,,,,,6.3227,0.0,,,0.0,,,,,,,,,,,3.1189,,20.5569,20.0,,,,,,20.0,,,,,0.0,,,,19.8677,0.0,,,,0.0,,,,,20.0,,,,0.0,,,0.0,,21.0152,0.0,,,,,,,,,,0.0,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,Kula,3.1189
159,10-24-KDP-4,Tap Water,10/24/2023 14:08,,-156.31261767738636,20.75270510565518,,,0.0,,,,,9.6142,0.0,,,0.0,,,,,,,,,,,2.4956,,19.5993,20.0,,,,,,20.0,0.0,,,,,,,,19.6209,0.0,,,,0.0,,,,,20.0,,,,0.0,,,,,20.4774,0.0,,,,,,,0.0,,,,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,Kula,2.4956
160,10-24-KDP-7,Tap Water,10/24/2023 14:34,,-156.31473865048795,20.756592059920152,,,0.0,,,,,7.7057,0.0,,,0.0,,,,,,,,,,,2.6326,,19.5111,20.0,,,,,,20.0,,,,,0.0,,,,19.3024,0.0,,,,,,,,,20.0,,,,0.0,,,0.0,,19.4793,,,,,,,,,,,,,,,20.0,,0.0,0.0,,,,0.0,0.0,,0.0,Kula,2.6326
161,10-25-KDP-1,Tap Water,10/25/2023 12:26,,-156.30993629276176,20.756950516365837,,,0.0,,,,,7.5162,0.0,,,0.0,,,,,,0.0,,,,0.0,2.3753,,19.531,20.0,,,,,,20.0,,,,,0.0,,,,19.5419,0.0,,,,,,,,,20.0,,,,0.0,,,,,20.6704,,,,,,,,,,,,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,0.0,,Kula,2.3753
162,10-25-KDP-4,Tap Water,10/25/2023 13:32,,-156.30899680349853,20.776425169996465,,,0.0,,,,,1.8573,,,,0.0,,,,,,,,,,,1.4764,,19.8771,20.0,,,,,,20.0,,,,,3.2668,,,,19.6451,0.0,,,,,,,11.0656,,20.0,,,,,,,15.9329,,20.7526,,,,,,,,,,,,,,,20.0,,0.0,0.0,,,,0.0,,,,Kula,31.7417
163,10-25-KDP-6,Tap Water,10/25/2023 13:37,,-156.3097252421896,20.779032377790333,,,,,,,,3.6982,0.0,,,0.0,,,,,,,,,,5.473,0.0,,19.3632,20.0,,,,,,20.0,,,,,,,,,19.8716,,,,,0.0,,,,,20.0,,,,,,,0.0,,19.9728,,,,,,,,,,,,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,0.0,,Kula,0.0
164,10-27-23-JI-01,Tap Water,10/27/2023 13:32,,-156.6809057201742,20.89902571342392,,,0.0,,,,,3.2077,0.0,,,0.0,,,,,,,,,,,11.4679,,19.4321,20.0,,,,,,20.0,,,,,8.7178,,,,19.6532,0.0,,,,,,,10.7832,,20.0,,,,0.0,,,13.9934,,20.2293,,,,,,,,,,,0.0,,0.0,,20.0,,0.0,0.0,,,,0.0,,0.0,,Lahaina,44.9623
165,10-27-23-JI-02,Tap Water,10/27/2023 13:34,,-156.68417231499288,20.898586213376788,,,0.0,,,,,4.529,0.0,,,0.0,,,,,,,,,0.0,,12.4584,,19.4057,20.0,,,,,,20.0,,,,,7.8563,,,,19.1366,0.0,,,,,,,9.183,,20.0,,,,0.0,,,11.6125,,20.6864,,,,,,,,,,,,,,,20.0,,0.0,,,,,0.0,0.0,,,Lahaina,41.1102
166,10-27-23-JI-03,Tap Water,10/27/2023 19:31,,-156.68056212098884,20.898291775024703,,,,,,,,20.7003,,,,0.0,,,,,,,,,,,12.2489,,20.2762,20.0,,,,,,20.0,,,,,9.1404,,,,20.1802,,,,,,,,10.8157,,20.0,,,,,,,13.6483,,20.9443,,,,,,,,,,,,,,,20.0,,,,,,,,,,,Lahaina,45.8533
167,10-28-JES-02,Tap Water,10/28/2023 14:55,,-156.68073812537585,20.886538257094312,,,0.0,,,,,3.2691,0.0,,,0.0,,,,,,,,,0.0,,14.7845,,20.0165,20.0,,,,,,20.0,,,,,10.4465,,,,19.3528,0.0,,,,0.0,,,6.444,,20.0,,,,0.0,,,1.3171,,19.9316,,,,,,,,,,,,,,,20.0,,,0.0,,,,0.0,,,0.0,Lahaina,32.9921
168,10-28-JES-03,Tap Water,10/28/2023 15:27,,-156.66670554668084,20.885233278505623,,,0.0,,,,,4.086,,,,0.0,,,,,,,,,,,4.7989,,19.7846,20.0,,,,,,20.0,,,,,4.3906,,,,19.629,0.0,,,,,,,3.1781,,20.0,,,,0.0,,,0.0,,19.9414,,,,,,,,,,,,,,,20.0,,,0.0,,,,0.0,0.0,,,Lahaina,12.3676
169,10-28-JES-04,Tap Water,10/28/2023 15:54,,-156.66873205282488,20.88689688476252,,,0.0,,,,,1.9697,0.0,,,0.0,,,,,,,,,,,6.3686,,19.5405,20.0,,,,,,20.0,,,,,4.9493,,,,18.9935,,,,,,,,3.4426,,20.0,,,,0.0,,,0.0,,20.1394,,,,,,,,,,,0.0,,,,20.0,,,0.0,,,,,0.0,0.0,,Lahaina,14.7605
170,10-28-JES-05,Tap Water,10/28/2023 16:21,,-156.66745484508488,20.88546647988568,,,0.0,,,,,4.65,0.0,,,0.0,,,,,,,,,,,7.1218,,21.9484,20.0,,,,,,20.0,,,,,5.7559,,,,19.6194,0.0,,,,,,,3.754,,20.0,,,,0.0,0.0,,0.0,,20.6006,,,,,,,,,,,,,,,20.0,,,,,,,0.0,,,0.0,Lahaina,16.631700000000002
171,10-28-JES-06,Tap Water,10/28/2023 16:56,,-156.6658295635044,20.88464911822585,,,0.0,,,,,3.8897,0.0,,,0.0,,,,,,,,,,,5.0787,,20.1022,20.0,,,,,,20.0,,,,,4.9328,,,,19.6156,0.0,,,,,,,3.527,,20.0,,,,0.0,,,0.0,,19.5963,,,,,,,,,,,,,,,20.0,,,,,,,,0.0,0.0,,Lahaina,13.538500000000003
172,10-28-JES-07,Tap Water,10/28/2023 17:21,,-156.68168978435506,20.90237335765433,,,0.0,,,,,3.0989,0.0,,,0.0,,,,,,3.4471,,,0.0,11.9182,13.3321,,18.6709,20.0,,,,,,20.0,,,,,11.5968,,,,19.3169,,,,,,,,16.122,,20.0,,,,,,,19.8299,,19.6219,,,,,,,,,,,,,,,20.0,,,0.0,,,,0.0,,,,Lahaina,60.880799999999994
173,10-28-JES-08,Tap Water,10/28/2023 17:38,,-156.68327277689488,20.898387223404946,,,0.0,,,,,3.1387,0.0,,,0.0,,,,,,,,,0.0,,11.1901,,19.0542,20.0,,,,,,20.0,,,,,9.4369,,,,18.93,0.0,,,,,,,12.721,,20.0,,,,0.0,,,16.4524,,19.0277,,,,,,,,,,,0.0,,,,20.0,,,0.0,,,,,0.0,,,Lahaina,49.800399999999996
174,11-6-KDP-1,Tap Water,11/6/2023 13:19,,-156.326565237604,20.785213707378244,,,0.0,,,,,7.3114,0.0,,,0.0,,,,,,0.0,,,,,2.4272,,19.6608,20.0,,,,,,20.0,0.0,,,,,,,,19.2547,0.0,,,,,,,,,20.0,,,,0.0,,0.0,,,20.2471,0.0,,,,,0.0,,,,,0.0,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,Kula,2.4272
175,11-6-KDP-2,Tap Water,11/6/2023 13:21,,-156.32299141045905,20.78804345108126,,,0.0,,,,,8.2192,0.0,,,0.0,,,,,,0.0,,,,,2.6238,,20.4541,20.0,,,,,,20.0,,,,,,,,,19.3767,0.0,,,,,,,,,20.0,,,,0.0,0.0,,,,20.7095,,,,,,,,,,,,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,0.0,,Kula,2.6238
176,11-6-KDP-4,Tap Water,11/6/2023 13:43,,-156.32383513507614,20.785892145405622,,,0.0,,,,,9.032,0.0,,,0.0,,,,,,0.0,,,,,2.5218,,19.8804,20.0,,,,,,20.0,,,,,0.0,,,,19.7004,0.0,,,,,,,,,20.0,,,,0.0,0.0,0.0,,,19.4549,,,,,,,,,,,,,0.0,,20.0,,0.0,0.0,,,,0.0,0.0,0.0,,Kula,2.5218
177,11-6-KDP-7,Tap Water,11/6/2023 14:40,,-156.32863365145542,20.7620277330498,,,0.0,,,,,11.663,0.0,,,,,,,,,0.0,,,,,9.7776,,19.9723,20.0,,,,,,20.0,,,,,0.0,,,,19.2366,0.0,,,,,,0.0,,,20.0,,,,,,0.0,,,19.4644,,,,,,,,,,,,,0.0,,20.0,,,0.0,,,,0.0,0.0,,,Kula,9.7776
178,11-7-KDP-1,Tap Water,11/7/2023 12:30,,-156.32263736251633,20.75153442113204,,,0.0,,,,,1.9879,0.0,,,0.0,,,,,,0.0,,,,,2.7639,,19.8635,20.0,,,,,,20.0,,,,,0.0,,,,19.3054,0.0,,,,,,,,,20.0,,,,,,,,,20.8612,,,,,,,,,,,,,,,20.0,,,0.0,,,,,,,,Kula,2.7639
179,11-7-KDP-3,Tap Water,11/7/2023 13:03,,-156.32317895435813,20.75607666126928,,,0.0,,,,,13.487,0.0,,,0.0,,,,,,2.4612,,,,,2.9151,,20.3348,20.0,,,,,,20.0,,,,,,,,,19.3603,0.0,,,,,,,,,20.0,,,,0.0,,,,,19.8926,,,,,,,,,,,,,,,20.0,,,0.0,,,,0.0,0.0,,,Kula,2.9151
